gauge,streamflow_model,objective_function,optimiser,parameter,parameter_value,loglikelihood,AIC,exit_message,near_bounds
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a0,-11.48443481443752,40.01455537769948,94.02911075539896,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a1,0.020254961423717206,40.01455537769948,94.02911075539896,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a2,0.448209821037276,40.01455537769948,94.02911075539896,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a3,-0.03636243698088293,40.01455537769948,94.02911075539896,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a4,-11.299273008568946,40.01455537769948,94.02911075539896,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a5,68.03801259262593,40.01455537769948,94.02911075539896,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,sd,0.7113653848906523,40.01455537769948,94.02911075539896,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a0,-11.484415281861459,40.01455537768429,94.02911075536858,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a1,0.02025493711305244,40.01455537768429,94.02911075536858,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a2,0.44820942386171314,40.01455537768429,94.02911075536858,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a3,-0.03636240979378458,40.01455537768429,94.02911075536858,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a4,-11.299268474564855,40.01455537768429,94.02911075536858,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a5,68.03797844065629,40.01455537768429,94.02911075536858,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,sd,0.7113641915796074,40.01455537768429,94.02911075536858,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a0,-11.484433262670848,40.01455537765351,94.02911075530702,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a1,0.020254960757309266,40.01455537765351,94.02911075530702,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a2,0.44820934885525476,40.01455537765351,94.02911075530702,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a3,-0.036362397506979116,40.01455537765351,94.02911075530702,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a4,-11.299276647761388,40.01455537765351,94.02911075530702,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a5,68.0379583438974,40.01455537765351,94.02911075530702,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,sd,0.7113651000527047,40.01455537765351,94.02911075530702,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a0,-11.484419918652577,40.014555377686875,94.02911075537375,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a1,0.020254942761087538,40.014555377686875,94.02911075537375,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a2,0.4482092586181148,40.014555377686875,94.02911075537375,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a3,-0.03636241688202091,40.014555377686875,94.02911075537375,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a4,-11.299269498306188,40.014555377686875,94.02911075537375,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a5,68.03799563200243,40.014555377686875,94.02911075537375,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,sd,0.7113648165692376,40.014555377686875,94.02911075537375,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a0,-11.484419629789897,40.01455537765114,94.02911075530228,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a1,0.020254941248199678,40.01455537765114,94.02911075530228,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a2,0.4482089309603645,40.01455537765114,94.02911075530228,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a3,-0.03636239207341996,40.01455537765114,94.02911075530228,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a4,-11.299253433002605,40.01455537765114,94.02911075530228,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a5,68.03795218467306,40.01455537765114,94.02911075530228,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,sd,0.7113647715066302,40.01455537765114,94.02911075530228,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a0,-11.484424758466844,40.014555377646914,94.02911075529383,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a1,0.020254948661210463,40.014555377646914,94.02911075529383,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a2,0.44820879350301945,40.014555377646914,94.02911075529383,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a3,-0.036362438932155516,40.014555377646914,94.02911075529383,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a4,-11.29924867300437,40.014555377646914,94.02911075529383,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a5,68.0379722185418,40.014555377646914,94.02911075529383,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,sd,0.7113645873495623,40.014555377646914,94.02911075529383,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a0,-11.48441770120121,40.01455537768183,94.02911075536366,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a1,0.020254938949560267,40.01455537768183,94.02911075536366,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a2,0.4482088548947263,40.01455537768183,94.02911075536366,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a3,-0.03636236937437243,40.01455537768183,94.02911075536366,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a4,-11.29926411967179,40.01455537768183,94.02911075536366,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a5,68.03792386733346,40.01455537768183,94.02911075536366,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,sd,0.7113649534979315,40.01455537768183,94.02911075536366,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a0,-11.484427909553801,40.01455537771753,94.02911075543506,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a1,0.020254951714399404,40.01455537771753,94.02911075543506,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a2,0.4482094282374449,40.01455537771753,94.02911075543506,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a3,-0.036362318587846665,40.01455537771753,94.02911075543506,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a4,-11.299289575262065,40.01455537771753,94.02911075543506,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a5,68.03792637757996,40.01455537771753,94.02911075543506,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,sd,0.7113646620445324,40.01455537771753,94.02911075543506,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a0,-11.484418367718547,40.01455537768089,94.02911075536178,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a1,0.020254940040763822,40.01455537768089,94.02911075536178,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a2,0.44820959251202774,40.01455537768089,94.02911075536178,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a3,-0.03636235414783384,40.01455537768089,94.02911075536178,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a4,-11.2992584552253,40.01455537768089,94.02911075536178,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a5,68.03795366535415,40.01455537768089,94.02911075536178,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,sd,0.7113650349476737,40.01455537768089,94.02911075536178,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a0,-11.484424388930222,40.01455537766634,94.02911075533268,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a1,0.02025495093853383,40.01455537766634,94.02911075533268,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a2,0.4482092356263363,40.01455537766634,94.02911075533268,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a3,-0.03636238546135473,40.01455537766634,94.02911075533268,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a4,-11.29927019892159,40.01455537766634,94.02911075533268,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,a5,68.0379355921624,40.01455537766634,94.02911075533268,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,cma_result,sd,0.7113650329626349,40.01455537766634,94.02911075533268,Standard deviation below tolerance in all coordinates.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a0,-11.482720491146779,40.01459502739542,96.02919005479085,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a1,0.02025306940347212,40.01459502739542,96.02919005479085,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a2,0.44825079062373185,40.01459502739542,96.02919005479085,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a3,-0.036360761180962986,40.01459502739542,96.02919005479085,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a4,-11.298177981667152,40.01459502739542,96.02919005479085,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a5,68.03652837931256,40.01459502739542,96.02919005479085,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,sd,0.7111984057671779,40.01459502739542,96.02919005479085,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,scale_CO2,2.971418188797901e-7,40.01459502739542,96.02919005479085,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a0,-11.487671533461537,40.01471895271371,96.02943790542741,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a1,0.020258904623434965,40.01471895271371,96.02943790542741,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a2,0.44858993720316165,40.01471895271371,96.02943790542741,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a3,-0.03635654640964869,40.01471895271371,96.02943790542741,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a4,-11.31289380762405,40.01471895271371,96.02943790542741,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a5,68.063096014558,40.01471895271371,96.02943790542741,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,sd,0.7109114875953259,40.01471895271371,96.02943790542741,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,scale_CO2,8.764197923890707e-7,40.01471895271371,96.02943790542741,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a0,-11.479663724486727,40.01465062396829,96.02930124793659,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a1,0.02024828568493835,40.01465062396829,96.02930124793659,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a2,0.44774305408842396,40.01465062396829,96.02930124793659,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a3,-0.036375028665559306,40.01465062396829,96.02930124793659,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a4,-11.29244932904706,40.01465062396829,96.02930124793659,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a5,68.0397251469136,40.01465062396829,96.02930124793659,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,sd,0.7115039350501695,40.01465062396829,96.02930124793659,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,scale_CO2,4.88561152794328e-7,40.01465062396829,96.02930124793659,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a0,-11.484333947837683,40.014559494721546,96.02911898944309,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a1,0.020254930607801962,40.014559494721546,96.02911898944309,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a2,0.44821858391926006,40.014559494721546,96.02911898944309,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a3,-0.0363627623363052,40.014559494721546,96.02911898944309,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a4,-11.29932521524833,40.014559494721546,96.02911898944309,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a5,68.03798771019353,40.014559494721546,96.02911898944309,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,sd,0.7113446207452421,40.014559494721546,96.02911898944309,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,scale_CO2,3.221834802176256e-8,40.014559494721546,96.02911898944309,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a0,-11.486330459152725,40.01458385278569,96.02916770557138,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a1,0.020257167686394004,40.01458385278569,96.02916770557138,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a2,0.44823909115463834,40.01458385278569,96.02916770557138,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a3,-0.03636919404847172,40.01458385278569,96.02916770557138,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a4,-11.295560488824407,40.01458385278569,96.02916770557138,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a5,68.04725028827353,40.01458385278569,96.02916770557138,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,sd,0.7113555837170421,40.01458385278569,96.02916770557138,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,scale_CO2,2.0073946532365063e-7,40.01458385278569,96.02916770557138,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a0,-11.485171492339816,40.014584870023015,96.02916974004603,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a1,0.020256181748386712,40.014584870023015,96.02916974004603,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a2,0.4482363080509275,40.014584870023015,96.02916974004603,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a3,-0.03636388230877019,40.014584870023015,96.02916974004603,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a4,-11.302391700620632,40.014584870023015,96.02916974004603,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a5,68.03194615950811,40.014584870023015,96.02916974004603,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,sd,0.7113747123723213,40.014584870023015,96.02916974004603,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,scale_CO2,2.1573100692426672e-7,40.014584870023015,96.02916974004603,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a0,-11.480637945948047,40.014708993969094,96.02941798793819,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a1,0.020250576597814856,40.014708993969094,96.02941798793819,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a2,0.44851663440742673,40.014708993969094,96.02941798793819,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a3,-0.036392867839504794,40.014708993969094,96.02941798793819,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a4,-11.284500313954823,40.014708993969094,96.02941798793819,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a5,68.05458065641663,40.014708993969094,96.02941798793819,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,sd,0.7113280020645033,40.014708993969094,96.02941798793819,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,scale_CO2,5.329291627491098e-7,40.014708993969094,96.02941798793819,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a0,-11.48361752256784,40.014573202628796,96.02914640525759,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a1,0.020253844518853665,40.014573202628796,96.02914640525759,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a2,0.4482481851512885,40.014573202628796,96.02914640525759,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a3,-0.03636000877723755,40.014573202628796,96.02914640525759,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a4,-11.299170614503055,40.014573202628796,96.02914640525759,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a5,68.03735735578645,40.014573202628796,96.02914640525759,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,sd,0.7113611990197247,40.014573202628796,96.02914640525759,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,scale_CO2,1.3909223715854146e-7,40.014573202628796,96.02914640525759,Covariance matrix is not numerically positive definite.,FALSE
