gauge,streamflow_model,objective_function,optimiser,parameter,parameter_value,loglikelihood,AIC,exit_message,near_bounds
145010A,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,dream,sd,4.756079495467462,146.8209348318722,303.6418696637444,Maximum function evaluations reached,FALSE
145011A,streamflow_model_drought_precip_auto,constant_sd_objective_function,dream,a0_d,-3.191570393132565,71.70039279212199,153.40078558424398,Maximum function evaluations reached,FALSE
145011A,streamflow_model_drought_precip_auto,constant_sd_objective_function,dream,a0_n,-1.8177912722518386,71.70039279212199,153.40078558424398,Maximum function evaluations reached,FALSE
145011A,streamflow_model_drought_precip_auto,constant_sd_objective_function,dream,a1,0.010750458053790395,71.70039279212199,153.40078558424398,Maximum function evaluations reached,FALSE
145011A,streamflow_model_drought_precip_auto,constant_sd_objective_function,dream,a2,0.31088915835433006,71.70039279212199,153.40078558424398,Maximum function evaluations reached,FALSE
145011A,streamflow_model_drought_precip_auto,constant_sd_objective_function,dream,sd,1.237278423975072,71.70039279212199,153.40078558424398,Maximum function evaluations reached,FALSE
145018A,streamflow_model_drought_precip_auto,constant_sd_objective_function,dream,a0_d,-8.944856034749705,80.03464918374827,170.06929836749654,Convergence criteria reached,FALSE
145018A,streamflow_model_drought_precip_auto,constant_sd_objective_function,dream,a0_n,-5.961341380142585,80.03464918374827,170.06929836749654,Convergence criteria reached,FALSE
145018A,streamflow_model_drought_precip_auto,constant_sd_objective_function,dream,a1,0.016445413340940834,80.03464918374827,170.06929836749654,Convergence criteria reached,FALSE
145018A,streamflow_model_drought_precip_auto,constant_sd_objective_function,dream,a2,0.2575480471962972,80.03464918374827,170.06929836749654,Convergence criteria reached,FALSE
145018A,streamflow_model_drought_precip_auto,constant_sd_objective_function,dream,sd,1.7009095563149166,80.03464918374827,170.06929836749654,Convergence criteria reached,FALSE
145101D,streamflow_model_drought_precip_auto,constant_sd_objective_function,dream,a0_d,-3.8634842439834074,118.20452306018899,246.40904612037798,Maximum function evaluations reached,FALSE
145101D,streamflow_model_drought_precip_auto,constant_sd_objective_function,dream,a0_n,-2.131639727106858,118.20452306018899,246.40904612037798,Maximum function evaluations reached,FALSE
145101D,streamflow_model_drought_precip_auto,constant_sd_objective_function,dream,a1,0.014845634158692894,118.20452306018899,246.40904612037798,Maximum function evaluations reached,FALSE
145101D,streamflow_model_drought_precip_auto,constant_sd_objective_function,dream,a2,0.14170700563880967,118.20452306018899,246.40904612037798,Maximum function evaluations reached,FALSE
145101D,streamflow_model_drought_precip_auto,constant_sd_objective_function,dream,sd,2.1743854098063444,118.20452306018899,246.40904612037798,Maximum function evaluations reached,FALSE
145107A,streamflow_model_precip_only,constant_sd_objective_function,dream,a0,-3.667575570072529,108.76880597904784,223.53761195809568,Convergence criteria reached,FALSE
145107A,streamflow_model_precip_only,constant_sd_objective_function,dream,a1,0.02100345934257325,108.76880597904784,223.53761195809568,Convergence criteria reached,FALSE
145107A,streamflow_model_precip_only,constant_sd_objective_function,dream,sd,3.2109912858797114,108.76880597904784,223.53761195809568,Convergence criteria reached,FALSE
146010A,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,dream,a0,-7.86977746874237,132.30130252815886,276.6026050563177,Maximum function evaluations reached,FALSE
146010A,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,dream,a1,0.022007009979063394,132.30130252815886,276.6026050563177,Maximum function evaluations reached,FALSE
146010A,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,dream,a2,0.04961885415677325,132.30130252815886,276.6026050563177,Maximum function evaluations reached,FALSE
146010A,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,dream,a3,0.42187546616713334,132.30130252815886,276.6026050563177,Maximum function evaluations reached,FALSE
146010A,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,dream,a5,103.51374272936013,132.30130252815886,276.6026050563177,Maximum function evaluations reached,FALSE
146010A,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,dream,sd,2.9518033122486966,132.30130252815886,276.6026050563177,Maximum function evaluations reached,FALSE
146012A,streamflow_model_drought_precip_only,constant_sd_objective_function,dream,a0_d,-206.49348449524567,193.13034648213312,394.26069296426624,Maximum function evaluations reached,FALSE
146012A,streamflow_model_drought_precip_only,constant_sd_objective_function,dream,a0_n,-177.87041162779173,193.13034648213312,394.26069296426624,Maximum function evaluations reached,FALSE
146012A,streamflow_model_drought_precip_only,constant_sd_objective_function,dream,a1,0.23834357697286593,193.13034648213312,394.26069296426624,Maximum function evaluations reached,FALSE
146012A,streamflow_model_drought_precip_only,constant_sd_objective_function,dream,sd,34.833543820597505,193.13034648213312,394.26069296426624,Maximum function evaluations reached,FALSE
146014A,streamflow_model_separate_shifted_CO2,constant_sd_objective_function,dream,a0,-9.258193359471022,120.1513757706437,250.3027515412874,Maximum function evaluations reached,FALSE
146014A,streamflow_model_separate_shifted_CO2,constant_sd_objective_function,dream,a1,0.026019977583771885,120.1513757706437,250.3027515412874,Maximum function evaluations reached,FALSE
146014A,streamflow_model_separate_shifted_CO2,constant_sd_objective_function,dream,a3,0.8063797958408294,120.1513757706437,250.3027515412874,Maximum function evaluations reached,FALSE
146014A,streamflow_model_separate_shifted_CO2,constant_sd_objective_function,dream,a5,104.09953289325686,120.1513757706437,250.3027515412874,Maximum function evaluations reached,FALSE
146014A,streamflow_model_separate_shifted_CO2,constant_sd_objective_function,dream,sd,4.978629561184326,120.1513757706437,250.3027515412874,Maximum function evaluations reached,FALSE
146095A,streamflow_model_precip_only,constant_sd_objective_function,dream,a0,-127.51039359586494,196.38437560950814,398.7687512190163,Maximum function evaluations reached,FALSE
146095A,streamflow_model_precip_only,constant_sd_objective_function,dream,a1,0.18729255859091382,196.38437560950814,398.7687512190163,Maximum function evaluations reached,FALSE
146095A,streamflow_model_precip_only,constant_sd_objective_function,dream,sd,25.76268969264787,196.38437560950814,398.7687512190163,Maximum function evaluations reached,FALSE
212260,streamflow_model_precip_auto,constant_sd_objective_function,dream,a0,-3.5389601069229,50.85147114106529,109.70294228213058,Maximum function evaluations reached,FALSE
212260,streamflow_model_precip_auto,constant_sd_objective_function,dream,a1,0.01587017946437164,50.85147114106529,109.70294228213058,Maximum function evaluations reached,FALSE
212260,streamflow_model_precip_auto,constant_sd_objective_function,dream,a2,0.5251603689187514,50.85147114106529,109.70294228213058,Maximum function evaluations reached,FALSE
212260,streamflow_model_precip_auto,constant_sd_objective_function,dream,sd,1.2154084591382195,50.85147114106529,109.70294228213058,Maximum function evaluations reached,FALSE
215002,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a0_d,0.5193834330808045,44.16726450827204,104.33452901654408,Maximum function evaluations reached,FALSE
215002,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a0_n,2.6897918128522633,44.16726450827204,104.33452901654408,Maximum function evaluations reached,FALSE
215002,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a1,0.009650688788809854,44.16726450827204,104.33452901654408,Maximum function evaluations reached,FALSE
215002,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a2,0.32852596063338724,44.16726450827204,104.33452901654408,Maximum function evaluations reached,FALSE
215002,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a3,-0.014309128898773338,44.16726450827204,104.33452901654408,Maximum function evaluations reached,FALSE
215002,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a4,-2.4979669096731243,44.16726450827204,104.33452901654408,Maximum function evaluations reached,FALSE
215002,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a5,42.53306778221427,44.16726450827204,104.33452901654408,Maximum function evaluations reached,FALSE
215002,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,sd,1.1437647200749006,44.16726450827204,104.33452901654408,Maximum function evaluations reached,FALSE
215004,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a0_d,-0.8579576711470622,53.55482440155601,123.10964880311202,Maximum function evaluations reached,FALSE
215004,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a0_n,2.385943769947062,53.55482440155601,123.10964880311202,Maximum function evaluations reached,FALSE
215004,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a1,0.01925076104422128,53.55482440155601,123.10964880311202,Maximum function evaluations reached,FALSE
215004,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a2,0.2258303652680349,53.55482440155601,123.10964880311202,Maximum function evaluations reached,FALSE
215004,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a3,0.34801437627826814,53.55482440155601,123.10964880311202,Maximum function evaluations reached,FALSE
215004,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a4,-9.305028487187144,53.55482440155601,123.10964880311202,Maximum function evaluations reached,FALSE
215004,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a5,107.04240958204888,53.55482440155601,123.10964880311202,Maximum function evaluations reached,FALSE
215004,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,sd,1.4335109585266312,53.55482440155601,123.10964880311202,Maximum function evaluations reached,FALSE
216002,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,dream,a0,4.308080474965777,51.93514140369006,119.87028280738012,Convergence criteria reached,FALSE
216002,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,dream,a1,0.007767836141784365,51.93514140369006,119.87028280738012,Convergence criteria reached,FALSE
216002,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,dream,a2,0.28732148632632337,51.93514140369006,119.87028280738012,Convergence criteria reached,FALSE
216002,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,dream,a3,-0.024165337653222707,51.93514140369006,119.87028280738012,Convergence criteria reached,FALSE
216002,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,dream,a4,-2.5372399925519744,51.93514140369006,119.87028280738012,Convergence criteria reached,FALSE
216002,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,dream,a5,7.684150272292714,51.93514140369006,119.87028280738012,Convergence criteria reached,FALSE
216002,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,dream,sd,1.026393488634974,51.93514140369006,119.87028280738012,Convergence criteria reached,FALSE
216002,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,dream,scale_CO2,4.1279775817296315e-8,51.93514140369006,119.87028280738012,Convergence criteria reached,FALSE
218001,streamflow_model_drought_separate_shifted_CO2_auto,constant_sd_objective_function,dream,a0_d,-7.045949808897433,110.69318225020956,235.38636450041912,Maximum function evaluations reached,FALSE
218001,streamflow_model_drought_separate_shifted_CO2_auto,constant_sd_objective_function,dream,a0_n,-6.925615313659648,110.69318225020956,235.38636450041912,Maximum function evaluations reached,FALSE
218001,streamflow_model_drought_separate_shifted_CO2_auto,constant_sd_objective_function,dream,a1,0.04232470119047544,110.69318225020956,235.38636450041912,Maximum function evaluations reached,FALSE
218001,streamflow_model_drought_separate_shifted_CO2_auto,constant_sd_objective_function,dream,a2,0.2626729580360747,110.69318225020956,235.38636450041912,Maximum function evaluations reached,FALSE
218001,streamflow_model_drought_separate_shifted_CO2_auto,constant_sd_objective_function,dream,a3,-0.12382901600906493,110.69318225020956,235.38636450041912,Maximum function evaluations reached,FALSE
218001,streamflow_model_drought_separate_shifted_CO2_auto,constant_sd_objective_function,dream,a5,72.36063812119217,110.69318225020956,235.38636450041912,Maximum function evaluations reached,FALSE
218001,streamflow_model_drought_separate_shifted_CO2_auto,constant_sd_objective_function,dream,sd,3.0753253731971677,110.69318225020956,235.38636450041912,Maximum function evaluations reached,FALSE
219001,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,dream,a0,4.02789648472816,99.5548714835399,211.1097429670798,Maximum function evaluations reached,FALSE
219001,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,dream,a1,0.014602847892207685,99.5548714835399,211.1097429670798,Maximum function evaluations reached,FALSE
219001,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,dream,a2,0.3154623939465353,99.5548714835399,211.1097429670798,Maximum function evaluations reached,FALSE
219001,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,dream,a3,-0.04748014072825768,99.5548714835399,211.1097429670798,Maximum function evaluations reached,FALSE
219001,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,dream,a5,57.937700731951885,99.5548714835399,211.1097429670798,Maximum function evaluations reached,FALSE
219001,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,dream,sd,1.4742347265452802,99.5548714835399,211.1097429670798,Maximum function evaluations reached,FALSE
222206,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a0_d,2.062331616667791,22.772947434703454,61.54589486940691,Maximum function evaluations reached,FALSE
222206,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a0_n,1.8407750813436223,22.772947434703454,61.54589486940691,Maximum function evaluations reached,FALSE
222206,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a1,0.004963291973309432,22.772947434703454,61.54589486940691,Maximum function evaluations reached,FALSE
222206,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a2,0.2769421389463358,22.772947434703454,61.54589486940691,Maximum function evaluations reached,FALSE
222206,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a3,-0.014141676238015322,22.772947434703454,61.54589486940691,Maximum function evaluations reached,FALSE
222206,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a4,-2.562211006838254,22.772947434703454,61.54589486940691,Maximum function evaluations reached,FALSE
222206,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,a5,69.58804992367257,22.772947434703454,61.54589486940691,Maximum function evaluations reached,FALSE
222206,streamflow_model_drought_separate_shifted_CO2_seasonal_ratio_auto,constant_sd_objective_function,dream,sd,0.3491054181648176,22.772947434703454,61.54589486940691,Maximum function evaluations reached,FALSE
222213,streamflow_model_precip_seasonal_ratio_auto,CO2_variable_objective_function,dream,a0,1.856271298656793,30.594638496398655,73.18927699279732,Convergence criteria reached,FALSE
222213,streamflow_model_precip_seasonal_ratio_auto,CO2_variable_objective_function,dream,a1,0.006465360198445395,30.594638496398655,73.18927699279732,Convergence criteria reached,FALSE
222213,streamflow_model_precip_seasonal_ratio_auto,CO2_variable_objective_function,dream,a2,0.27291149487837907,30.594638496398655,73.18927699279732,Convergence criteria reached,FALSE
222213,streamflow_model_precip_seasonal_ratio_auto,CO2_variable_objective_function,dream,a4,-2.287748835950339,30.594638496398655,73.18927699279732,Convergence criteria reached,FALSE
222213,streamflow_model_precip_seasonal_ratio_auto,CO2_variable_objective_function,dream,sd,0.13997020067438876,30.594638496398655,73.18927699279732,Convergence criteria reached,FALSE
222213,streamflow_model_precip_seasonal_ratio_auto,CO2_variable_objective_function,dream,scale_CO2,0.004203629009876003,30.594638496398655,73.18927699279732,Convergence criteria reached,FALSE
223202,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,dream,a0,0.1582032775818334,38.06217835446425,86.1243567089285,Convergence criteria reached,FALSE
223202,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,dream,a1,0.006342405426557547,38.06217835446425,86.1243567089285,Convergence criteria reached,FALSE
223202,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,dream,a2,0.3444704820356239,38.06217835446425,86.1243567089285,Convergence criteria reached,FALSE
223202,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,dream,a4,-2.4199539258021616,38.06217835446425,86.1243567089285,Convergence criteria reached,FALSE
223202,streamflow_model_precip_seasonal_ratio_auto,constant_sd_objective_function,dream,sd,0.4709525048324195,38.06217835446425,86.1243567089285,Convergence criteria reached,FALSE
224206,streamflow_model_precip_auto,CO2_variable_objective_function,dream,a0,-15.433403244099225,140.13811499207472,290.27622998414944,Convergence criteria reached,FALSE
224206,streamflow_model_precip_auto,CO2_variable_objective_function,dream,a1,0.05132582550346734,140.13811499207472,290.27622998414944,Convergence criteria reached,FALSE
224206,streamflow_model_precip_auto,CO2_variable_objective_function,dream,a2,0.14084473513949125,140.13811499207472,290.27622998414944,Convergence criteria reached,FALSE
224206,streamflow_model_precip_auto,CO2_variable_objective_function,dream,sd,1.8028069892334886e-4,140.13811499207472,290.27622998414944,Convergence criteria reached,FALSE
224206,streamflow_model_precip_auto,CO2_variable_objective_function,dream,scale_CO2,0.04831624203794582,140.13811499207472,290.27622998414944,Convergence criteria reached,FALSE
224213A,streamflow_model_drought_precip_seasonal_ratio_auto,CO2_variable_objective_function,dream,a0_d,1.455587744293723,66.86461180862506,147.7292236172501,Convergence criteria reached,FALSE
224213A,streamflow_model_drought_precip_seasonal_ratio_auto,CO2_variable_objective_function,dream,a0_n,-0.2173860076864571,66.86461180862506,147.7292236172501,Convergence criteria reached,FALSE
224213A,streamflow_model_drought_precip_seasonal_ratio_auto,CO2_variable_objective_function,dream,a1,0.01831866398970961,66.86461180862506,147.7292236172501,Convergence criteria reached,FALSE
224213A,streamflow_model_drought_precip_seasonal_ratio_auto,CO2_variable_objective_function,dream,a2,0.25000015405043263,66.86461180862506,147.7292236172501,Convergence criteria reached,FALSE
224213A,streamflow_model_drought_precip_seasonal_ratio_auto,CO2_variable_objective_function,dream,a4,-4.946354619699093,66.86461180862506,147.7292236172501,Convergence criteria reached,FALSE
224213A,streamflow_model_drought_precip_seasonal_ratio_auto,CO2_variable_objective_function,dream,sd,2.9253564280945078e-8,66.86461180862506,147.7292236172501,Convergence criteria reached,FALSE
224213A,streamflow_model_drought_precip_seasonal_ratio_auto,CO2_variable_objective_function,dream,scale_CO2,0.014832593426104428,66.86461180862506,147.7292236172501,Convergence criteria reached,FALSE
