gauge,streamflow_model,objective_function,parameter,parameter_values
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-2.0860074735008425
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.015145418967243461
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.853719389898476
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-7.926187197856962
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-5.986781473777398
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.02059579126149836
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.6825713288580064
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-7.926184993546826
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-5.986789359664158
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.02059579237663741
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.909657268529969
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-9.220342214625532
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-5.015371701177173
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.018509958550896127
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.8814002464417219
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-5.969392119539691
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-1.8316256169487133
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.013525186328777887
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.8191777680001733
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-4.1332777096884
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-1.5846236710711423
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.013409969373037517
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,2.0528343987155337
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-4.260092262500166
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-0.5716347170387621
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.012929678837136126
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.335882398072846
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-6.90257435482016
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-3.1567679031777516
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.01705887690534431
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.4898357840401086
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-4.0592007337965015
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-1.1760210149866452
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.012830325093840118
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.4626138345566866
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-4.760902733857108
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-1.963307503055546
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.013906587457720132
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.667549490570786
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-8.1839438191721
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-3.9307743946536675
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.016611518282342006
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,2.270954035907651
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-6.50062829160936
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-2.7016959256811788
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.015048732597280602
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.529003436593347
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-6.84810687782084
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-3.9072532781756877
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.017863820795127053
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.4727571133223865
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-5.1046192524410685
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-1.2441023257521238
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.013756900451141698
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.4546845963928758
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-5.507193983117361
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-2.927743522105743
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.015435086220148707
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.468442133034621
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-6.550176914597273
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-4.095042367156509
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.01741424558006691
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.4627275297029054
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-6.144497923172025
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-1.6657605838144036
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.014155223476739044
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.529175040430283
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-5.824388769356688
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-2.299789327663518
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.015068809459347786
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.2730479669902843
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-6.390318118663117
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-2.8024509773182444
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.015591997166887112
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.5389025325838033
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-6.677883792678017
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-3.630926013235694
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.016566796162223577
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.6258612792509148
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-4.311990047596055
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-2.0391218665458837
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.014745846041378219
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.5017720771230052
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-3.3551550340424683
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-0.6417228577567471
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.011706339494852383
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.6709974605216273
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-6.334714883078618
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-3.3204993176187827
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.015334424733380968
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.75606080134611
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-5.940321069193487
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-2.696111322512593
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.01504224390308609
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.8383913718928826
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-5.504222718326957
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-2.6195973390440486
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.015624508840007911
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.6489886268159488
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-6.114966153347439
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-2.32218944030717
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.014760133896115149
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.7600685157927234
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-6.563304339807928
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-2.9907903573251247
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.016463380941332664
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.8045270239780167
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-6.230334036727584
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-3.420288328093534
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.01596181998551352
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.5771306406464218
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-5.844508624015191
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-2.996467306895738
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.01628650981083487
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.6095805848401687
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-5.50938165113655
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-1.2988014560725674
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.014036943085700901
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.6292627167962004
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-5.053966559995615
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-1.5119672086069045
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.013921609006506686
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.7422147356529647
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-8.252976582478198
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-3.2139362716531537
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.017060188731614176
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.6920171353442048
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-4.928628985577916
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-1.1937636111427992
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.014151262430980594
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.5198603713028693
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-4.121815546938876
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-1.268026113354324
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.012933287894319625
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.8974635776873618
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-5.536490156285083
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-2.6838861354234496
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.015210462780131925
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.588994631839148
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-3.940358998506497
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-1.7762147377347333
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.01351273458038483
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.7826798871383989
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-94.84969722194063
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,40.74278353934619
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,5.151197417686703e-4
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,9.820968470434528e-8
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-100.3394478368308
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-59.84014416349876
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,2.6219200015363e-4
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,22.195871700766045
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-100.33944843491514
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-106.16380309109348
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.002442215784326373
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,23.53803943938789
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-109.70588314708439
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-123.61078666639321
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,5.7884923419623295e-5
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,26.59550022079321
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-32.511026871906324
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-29.196176313320677
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.00472638378494445
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,12.555980406257058
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-45.02541669172487
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-12.287861454410688
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,2.1051438898388695e-4
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,11.081382904650026
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-50.17374834383702
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-17.79048792773341
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,1.5173276375134902e-5
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,12.697569602904668
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-92.87280559988798
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-56.13409052611726
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.035421038213376534
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,15.428232762903056
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-92.87281169153877
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-58.07756457534262
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.03542104235940893
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,15.428235131983703
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-99.83129011275653
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-62.04359305880996
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.04531812575465406
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,15.428237248715025
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-102.25345115727833
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-71.59418248943678
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.05637935951043354
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,15.221015929971843
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-97.05978657912112
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-71.20392454427446
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.05671640476392936
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,14.847989218565534
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-97.05977951973591
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-64.67205774398798
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.05412301759490947
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,14.847991022865127
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-97.05978033669075
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-74.94496450691429
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.05412302450182948
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,14.847992656260912
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-97.05978375047403
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-77.7182935819055
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.0541230231063162
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,14.847997481534865
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-78.68751568073398
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-75.49693716294888
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.10395922488543695
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,8.934182828917885
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-78.68751568073398
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-75.49693716294888
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.10395922488543695
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,8.934182828917885
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-78.68751568073398
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-75.49693716294888
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.10395922488543695
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,8.934182828917885
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-83.25924510113504
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-75.49693752402735
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.08812030812733693
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,10.430989677039507
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-78.49246565265952
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-66.33621093237409
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.08812029197222869
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,10.430990012858892
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-78.49246565265952
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-66.33621093237409
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.08812029197222869
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,10.430990012858892
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-69.48611980534727
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-50.28094407613045
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.06639717837563845
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,10.430987827222905
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-67.12936034168484
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-43.91779310990529
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.05349784181297096
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,10.453241687391543
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-73.15966735422012
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-45.94888600969037
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.05349785193222912
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,10.45324478619723
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-74.09867231080923
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-45.948887685422676
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.053497845094947954
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,10.453244232270025
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-74.09867231080923
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-45.948887685422676
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.053497845094947954
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,10.453244232270025
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-58.802282344000645
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-44.097106870880054
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.05349784118898494
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,10.453247597145202
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-55.55800115076846
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-41.962953793974975
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.04619773928587236
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,9.30762165835045
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-54.64387963999968
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-42.00755269922371
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.05663314933212714
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,10.039755934101004
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-28.679990558888107
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-21.839520134166833
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.03285628434516739
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,6.3501088288290335
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-33.56365077353149
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-25.88375558883365
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.04662846248661812
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,5.72545852875748
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-32.08637735153138
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-24.911371644023745
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.03930180082310934
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,6.132977976828715
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-7.389969506786542
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-9.267928168427602
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.024522746861364526
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,2.5481660195927693
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-3.4751394699010234
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,1.907155845839668
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.00971330681673636
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.8186893997816682
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-4.228821200359164
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-1.4385087071330531
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.01371342854205326
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.5605429273988245
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-3.351455598330574
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,0.10179317722457881
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.010972829469206392
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.7092191446046139
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-9.314979002152427
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-4.068392221024453
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.017470463413852902
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,2.219380042622501
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-3.4468499143692384
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-0.2774847550244317
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.01174132526683525
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.4098151724680865
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-5.069861086596632
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-0.9079752898855418
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.012585600634013306
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.527472524165918
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-9.570623883964572
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-4.475302244953468
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.018651318943119617
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,2.2191416784530245
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-6.9680115615377645
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-4.264565316767971
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.01738174727867206
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,2.0320166255637897
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-3.9363642268530725
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-1.2035042673956582
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.013034154501529626
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.3981109103726836
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-5.591912480164751
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-3.702858115420952
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.016893652701042507
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.4141936738784493
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-5.296771636758876
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-2.9715176396443326
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.016296846770986556
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.2927503412706984
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-6.285198794615894
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-3.4524853584703123
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.017485450261304512
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.4944062448185274
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-5.818909659765268
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-3.2669206729612483
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.017162450345262755
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.6375937155663598
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-6.793035836448155
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-3.6518274260064345
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.016785902343152404
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.5622261506851176
408202,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-7.944095177783652
